"PointID","x","y","Pressure","Velocity_x","Velocity_y","Sound speed","Enthalpy","Turb_Kin_Energy","Omega","Species_0"
112, 1.181896551721607e-01, 0.000000000000000e+00, 4.629900924063039e+00, 3.877236831699669e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.644623225558581e+05, 4.062752507122334e+01, 8.940990956023876e+03, 6.446687743456356e-01
113, 1.198275862066372e-01, 0.000000000000000e+00, 4.323597936598948e+00, 3.823611806308616e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.610925549691987e+05, 4.065184465595376e+01, 8.702121058437238e+03, 6.339776906896235e-01
114, 1.214655172411137e-01, 0.000000000000000e+00, 4.040553941897769e+00, 3.771912865253818e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.577991276279595e+05, 4.059451193936892e+01, 8.472177334928427e+03, 6.236578907964343e-01
115, 1.231034482755902e-01, 0.000000000000000e+00, 3.778388508710183e+00, 3.722032359245088e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.545793992323427e+05, 4.046670769145312e+01, 8.250831215639908e+03, 6.136853984343267e-01
116, 1.247413793100660e-01, 0.000000000000000e+00, 3.535131501542128e+00, 3.673871566431858e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.514309185473796e+05, 4.027817615441544e+01, 8.037745005077179e+03, 6.040389638392446e-01
117, 1.263793103445405e-01, 0.000000000000000e+00, 3.309141001820743e+00, 3.627339650819361e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.483513943040548e+05, 4.003743078643024e+01, 7.832580299945823e+03, 5.946995814500111e-01
118, 1.280172413790170e-01, 0.000000000000000e+00, 3.099015923887204e+00, 3.582352782280933e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.453386687799807e+05, 3.975192635164986e+01, 7.635003474496828e+03, 5.856501139782815e-01
119, 1.296551724134962e-01, 0.000000000000000e+00, 2.903530806462936e+00, 3.538833362822162e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.423906954989816e+05, 3.942820333889238e+01, 7.444689185671699e+03, 5.768749976120466e-01
120, 1.312931034479767e-01, 0.000000000000000e+00, 2.721593698823657e+00, 3.496709343587769e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.395055210283374e+05, 3.907200956999960e+01, 7.261322533593589e+03, 5.683600095798496e-01
121, 1.329310344824572e-01, 0.000000000000000e+00, 2.552219604466353e+00, 3.455913628526812e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.366812706005130e+05, 3.868840297022294e+01, 7.084600307885634e+03, 5.600920837385303e-01
122, 1.345689655169378e-01, 0.000000000000000e+00, 2.394512879194878e+00, 3.416383559969974e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.339161371474514e+05, 3.828183876430365e+01, 6.914231615284550e+03, 5.520591631751998e-01
123, 1.362068965514182e-01, 0.000000000000000e+00, 2.247654437039033e+00, 3.378060479048384e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.312083732655237e+05, 3.785624378329516e+01, 6.749938092665038e+03, 5.442500813489238e-01
124, 1.378448275858978e-01, 0.000000000000000e+00, 2.110891398895764e+00, 3.340889352518650e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.285562856064943e+05, 3.741508009043920e+01, 6.591453846816614e+03, 5.366544652650443e-01
125, 1.394827586203743e-01, 0.000000000000000e+00, 1.983527638441192e+00, 3.304818456825184e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.259582312014590e+05, 3.696139974112050e+01, 6.438525218851267e+03, 5.292626557215769e-01
126, 1.411206896548509e-01, 0.000000000000000e+00, 1.864913852695822e+00, 3.269799108703001e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.234126152613718e+05, 3.649789216753813e+01, 6.290910440943853e+03, 5.220656408562060e-01
127, 1.427586206893294e-01, 0.000000000000000e+00, 1.754435465971858e+00, 3.235785427217758e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.209178900537760e+05, 3.602692539446574e+01, 6.148379228643530e+03, 5.150549997768491e-01
128, 1.443965517238099e-01, 0.000000000000000e+00, 1.651499426039128e+00, 3.202734105406186e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.184725545282347e+05, 3.555058202069711e+01, 6.010712326743261e+03, 5.082228528113425e-01
129, 1.460344827582904e-01, 0.000000000000000e+00, 1.555535163330384e+00, 3.170604177732021e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.160751544059857e+05, 3.507069075974514e+01, 5.877701024246841e+03, 5.015618163985529e-01
130, 1.476724137927709e-01, 0.000000000000000e+00, 1.466023767475567e+00, 3.139356810377404e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.137242824275627e+05, 3.458885435952396e+01, 5.749146683841361e+03, 4.950649645451678e-01
131, 1.493103448272514e-01, 0.000000000000000e+00, 1.382513486278138e+00, 3.108955153183190e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.114185785692182e+05, 3.410647434150696e+01, 5.624860282206962e+03, 4.887257949266345e-01
132, 1.509482758617319e-01, 0.000000000000000e+00, 1.304611427763865e+00, 3.079364236805207e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.091567301413451e+05, 3.362477292745853e+01, 5.504661953315499e+03, 4.825381974962178e-01
133, 1.525862068962124e-01, 0.000000000000000e+00, 1.231969373074945e+00, 3.050550884172448e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.069374717056021e+05, 3.314481255423656e+01, 5.388380542149042e+03, 4.764964253249955e-01
134, 1.542241379306929e-01, 0.000000000000000e+00, 1.164272016985671e+00, 3.022483623859108e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.047595847659799e+05, 3.266751329704960e+01, 5.275853173008301e+03, 4.705950675598944e-01
135, 1.558620689651734e-01, 0.000000000000000e+00, 1.101229232541117e+00, 2.995132603514505e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.026218972122380e+05, 3.219366845817568e+01, 5.166924834140060e+03, 4.648290243783294e-01
136, 1.574999999996539e-01, 0.000000000000000e+00, 1.042571394876605e+00, 2.968469504861291e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.005232825158729e+05, 3.172395853297911e+01, 5.061447979199152e+03, 4.591934838011288e-01
137, 1.591379310341344e-01, 0.000000000000000e+00, 9.880465114889863e-01, 2.942467461877942e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.984626586954418e+05, 3.125896373253040e+01, 4.959282145642011e+03, 4.536839002356302e-01
138, 1.607758620686149e-01, 0.000000000000000e+00, 9.374182688641833e-01, 2.917100983121534e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.964389870792117e+05, 3.079917521705514e+01, 4.860293590020765e+03, 4.482959746416851e-01
139, 1.624137931030977e-01, 0.000000000000000e+00, 8.904644700899484e-01, 2.892345878580999e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.944512708995702e+05, 3.034500517444417e+01, 4.764354940123115e+03, 4.430256362358139e-01
140, 1.640517241375861e-01, 0.000000000000000e+00, 8.469755358856509e-01, 2.868179191049215e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.924985537564074e+05, 2.989679586223331e+01, 4.671344863964745e+03, 4.378690256723169e-01
141, 1.656896551720746e-01, 0.000000000000000e+00, 8.067527407239099e-01, 2.844579131468306e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.905799179867160e+05, 2.945482771885846e+01, 4.581147755725866e+03, 4.328224796557518e-01
142, 1.673275862065631e-01, 0.000000000000000e+00, 7.696057009891014e-01, 2.821525016484869e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.886944829760760e+05, 2.901932663752198e+01, 4.493653438367416e+03, 4.278825168943837e-01
143, 1.689655172410516e-01, 0.000000000000000e+00, 7.353488129671555e-01, 2.798997204251619e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.868414034463202e+05, 2.859047047748179e+01, 4.408756880858638e+03, 4.230458251092826e-01
144, 1.706034482755401e-01, 0.000000000000000e+00, 7.037985424385068e-01, 2.776977023571324e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.850198677511215e+05, 2.816839486934411e+01, 4.326357926007548e+03, 4.183092486592930e-01
145, 1.722413793100285e-01, 0.000000000000000e+00, 6.747777593402343e-01, 2.755446698513549e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.832290961940691e+05, 2.775319839651223e+01, 4.246361030871983e+03, 4.136697770316574e-01
146, 1.738793103445170e-01, 0.000000000000000e+00, 6.481271520333641e-01, 2.734389283516107e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.814683393627535e+05, 2.734494725974267e+01, 4.168675028286647e+03, 4.091245350824438e-01
147, 1.755172413790055e-01, 0.000000000000000e+00, 6.237075578854443e-01, 2.713788617672380e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.797368765016963e+05, 2.694367942000864e+01, 4.093212900199525e+03, 4.046707740630908e-01
148, 1.771551724134940e-01, 0.000000000000000e+00, 6.013968815602109e-01, 2.693629288148501e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.780340139439856e+05, 2.654940827326674e+01, 4.019891562144920e+03, 4.003058632643652e-01
149, 1.787931034479825e-01, 0.000000000000000e+00, 5.810858487915328e-01, 2.673896595669190e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.763590836123959e+05, 2.616212591186570e+01, 3.948631659178349e+03, 3.960272822746113e-01
150, 1.804310344824709e-01, 0.000000000000000e+00, 5.626745663668512e-01, 2.654576519672213e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.747114415946136e+05, 2.578180601942989e+01, 3.879357373269691e+03, 3.918326138555877e-01
151, 1.820689655169594e-01, 0.000000000000000e+00, 5.460702279866333e-01, 2.635655683223161e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.730904667939905e+05, 2.540840643868257e+01, 3.811996241737443e+03, 3.877195374102698e-01
152, 1.837068965514479e-01, 0.000000000000000e+00, 5.311857047315254e-01, 2.617121318468348e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.714955596556308e+05, 2.504187144664654e+01, 3.746478986127425e+03, 3.836858230004253e-01
153, 1.853448275859364e-01, 0.000000000000000e+00, 5.179386835421216e-01, 2.598961233323231e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.699261409667525e+05, 2.468213376800319e+01, 3.682739350907746e+03, 3.797293258683204e-01
154, 1.869827586204248e-01, 0.000000000000000e+00, 5.062511033809725e-01, 2.581163779841036e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.683816507297676e+05, 2.432911635436269e+01, 3.620713951378851e+03, 3.758479814201223e-01
155, 1.886206896549134e-01, 0.000000000000000e+00, 4.960487321946630e-01, 2.563717824491476e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.668615471062529e+05, 2.398273395454453e+01, 3.560342130246877e+03, 3.720398006345348e-01
156, 1.902586206894018e-01, 0.000000000000000e+00, 4.872607819281630e-01, 2.546612720421081e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.653653054298186e+05, 2.364289449869612e+01, 3.501565822378438e+03, 3.683028658679215e-01
157, 1.918965517238903e-01, 0.000000000000000e+00, 4.798194583537513e-01, 2.529838281587203e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.638924172857625e+05, 2.330950031718138e+01, 3.444329427340147e+03, 3.646353270346177e-01
158, 1.935344827583788e-01, 0.000000000000000e+00, 4.736592827699272e-01, 2.513384758296716e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.624423896553296e+05, 2.298244921313759e+01, 3.388579689336890e+03, 3.610353981360747e-01
159, 1.951724137928673e-01, 0.000000000000000e+00, 4.687159957621234e-01, 2.497242812979881e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.610147441226102e+05, 2.266163540381068e+01, 3.334265583830317e+03, 3.575013540667252e-01
160, 1.968103448273558e-01, 0.000000000000000e+00, 4.649253069433546e-01, 2.481403494384191e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.596090161426761e+05, 2.234695033999556e+01, 3.281338209426674e+03, 3.540315275531916e-01
161, 1.984482758618443e-01, 0.000000000000000e+00, 4.622232807029049e-01, 2.465858209738418e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.582247543672551e+05, 2.203828341652686e+01, 3.229750684543329e+03, 3.506243062105255e-01
162, 2.000862068963327e-01, 0.000000000000000e+00, 4.605498417344511e-01, 2.450598698780945e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.568615200181726e+05, 2.173552259994621e+01, 3.179458051058927e+03, 3.472781299930299e-01
163, 2.017241379308212e-01, 0.000000000000000e+00, 4.598513201923334e-01, 2.435617014173569e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.555188863043250e+05, 2.143855497561406e+01, 3.130417183737646e+03, 3.439914889279793e-01
164, 2.033620689653032e-01, 0.000000000000000e+00, 4.600805778002081e-01, 2.420905507367868e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.541964378815740e+05, 2.114726721746329e+01, 3.082586704153205e+03, 3.407629209877094e-01
165, 2.049999999997837e-01, 0.000000000000000e+00, 4.611958088667620e-01, 2.406456816997277e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.528937703541216e+05, 2.086154599013136e+01, 3.035926898842231e+03, 3.375910100667229e-01
166, 2.066379310342642e-01, 0.000000000000000e+00, 4.631590924270481e-01, 2.392263857941985e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.516104898145174e+05, 2.058127829336020e+01, 2.990399641634461e+03, 3.344743840654890e-01
167, 2.082758620687447e-01, 0.000000000000000e+00, 4.659351888225436e-01, 2.378319810451529e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.503462124186832e+05, 2.030635175681729e+01, 2.945968320050234e+03, 3.314117130826459e-01
168, 2.099137931032311e-01, 0.000000000000000e+00, 4.694906706078355e-01, 2.364618109357054e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.491005639922196e+05, 2.003665489188338e+01, 2.902597765582383e+03, 3.284017077110762e-01
169, 2.115517241377196e-01, 0.000000000000000e+00, 4.737933170127292e-01, 2.351152433594135e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.478731796644435e+05, 1.977207730580991e+01, 2.860254187644277e+03, 3.254431174297241e-01
170, 2.131896551722081e-01, 0.000000000000000e+00, 4.788116774176856e-01, 2.337916696243576e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.466637035269336e+05, 1.951250988287803e+01, 2.818905110964541e+03, 3.225347290829166e-01
171, 2.148275862066966e-01, 0.000000000000000e+00, 4.845147296460238e-01, 2.324905035238040e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.454717883137967e+05, 1.925784493664754e+01, 2.778519316227223e+03, 3.196753654409341e-01
172, 2.164655172411850e-01, 0.000000000000000e+00, 4.908715761199914e-01, 2.312111804826118e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.442970951012889e+05, 1.900797633690675e+01, 2.739066783773897e+03, 3.168638838375020e-01
173, 2.181034482756735e-01, 0.000000000000000e+00, 4.978511344509107e-01, 2.299531567830929e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.431392930248514e+05, 1.876279961458858e+01, 2.700518640211547e+03, 3.140991748825964e-01
174, 2.197413793101620e-01, 0.000000000000000e+00, 5.054217734352977e-01, 2.287159088664959e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.419980590120006e+05, 1.852221204766752e+01, 2.662847107799641e+03, 3.113801612510727e-01
175, 2.213793103446505e-01, 0.000000000000000e+00, 5.135508165129158e-01, 2.274989326904057e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.408730775298500e+05, 1.828611273065231e+01, 2.626025456481582e+03, 3.087057965435107e-01
176, 2.230172413791389e-01, 0.000000000000000e+00, 5.222038346134618e-01, 2.263017430937777e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.397640403464239e+05, 1.805440262918962e+01, 2.590027958291707e+03, 3.060750641961908e-01
177, 2.246551724136274e-01, 0.000000000000000e+00, 5.313438757372324e-01, 2.251238731023721e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.386706463053011e+05, 1.782698461974010e+01, 2.554829843660032e+03, 3.034869763952153e-01
178, 2.262931034481159e-01, 0.000000000000000e+00, 5.409313874450128e-01, 2.239648731770480e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.375926011123857e+05, 1.760376351631228e+01, 2.520407259529633e+03, 3.009405730058024e-01
179, 2.279310344826044e-01, 0.000000000000000e+00, 5.509253292917219e-01, 2.228243105794719e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.365296171319397e+05, 1.738464609053694e+01, 2.486737230023133e+03, 2.984349206218203e-01
180, 2.295689655170929e-01, 0.000000000000000e+00, 5.612838552496991e-01, 2.217017690357700e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.354814131911618e+05, 1.716954108327052e+01, 2.453797619209648e+03, 2.959691116936289e-01
181, 2.312068965515813e-01, 0.000000000000000e+00, 5.719640266739751e-01, 2.205968486697742e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.344477143937050e+05, 1.695835920702379e+01, 2.421567095587739e+03, 2.935422636906457e-01
182, 2.328448275860698e-01, 0.000000000000000e+00, 5.829208737686070e-01, 2.195091661047391e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.334282519423239e+05, 1.675101314052477e+01, 2.390025098171777e+03, 2.911535182867298e-01
183, 2.344827586205583e-01, 0.000000000000000e+00, 5.941062010818602e-01, 2.184383546647404e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.324227629703705e+05, 1.654741751713459e+01, 2.359151804160303e+03, 2.888020405697916e-01
184, 2.361206896550468e-01, 0.000000000000000e+00, 6.054673497990944e-01, 2.173840646543451e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.314309903815294e+05, 1.634748890851890e+01, 2.328928098159351e+03, 2.864870182780138e-01
185, 2.377586206895353e-01, 0.000000000000000e+00, 6.169459716233547e-01, 2.163459637247820e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.304526826970355e+05, 1.615114580459242e+01, 2.299335542910753e+03, 2.842076610628195e-01
186, 2.393965517240238e-01, 0.000000000000000e+00, 6.284767907674970e-01, 2.153237373473091e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.294875939095875e+05, 1.595830859049287e+01, 2.270356351462096e+03, 2.819631997771164e-01
187, 2.410344827585122e-01, 0.000000000000000e+00, 6.399863059731586e-01, 2.143170894179805e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.285354833432068e+05, 1.576889952119476e+01, 2.241973360712660e+03, 2.797528857869664e-01
188, 2.426724137930008e-01, 0.000000000000000e+00, 6.513913823027114e-01, 2.133257430185366e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.275961155183548e+05, 1.558284269430797e+01, 2.214170006275027e+03, 2.775759903053973e-01
189, 2.443103448274892e-01, 0.000000000000000e+00, 6.625976832108151e-01, 2.123494413580974e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.266692600217120e+05, 1.540006402159755e+01, 2.186930298602779e+03, 2.754318037481780e-01
190, 2.459482758619777e-01, 0.000000000000000e+00, 6.734978863312822e-01, 2.113879489192961e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.257546913801165e+05, 1.522049119977930e+01, 2.160238800346051e+03, 2.733196351120825e-01
191, 2.475862068964662e-01, 0.000000000000000e+00, 6.839696096692379e-01, 2.104410528280067e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.248521889382613e+05, 1.504405368107047e+01, 2.134080604889844e+03, 2.712388113737557e-01
192, 2.492241379309525e-01, 0.000000000000000e+00, 6.938729774691849e-01, 2.095085644571728e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.239615367399005e+05, 1.487068264358946e+01, 2.108441315970770e+03, 2.691886768983624e-01
